108P07740,20,10,4
108N05470,32,11,7
108P07742,10,7,5
108P07741,4,4,3
108N05473,18,7,6
108N05474,14,5,4
108N05472,138,10,5
108P07748,34,14,6
108P07747,13,7,5
108N05478,8,4,4
108N05475,3,3,2
108P07749,31,14,7
108N05476,13,6,3
108P07744,31,10,6
108P07743,19,11,6
108P07746,28,15,7
108N05479,10,3,3
108P07745,7,4,4
107N07400,93,35,8
107N07401,254,85,11
108P07731,6,4,3
108P07730,8,4,3
108N05482,15,6,4
108N05483,251,13,5
108N05485,19,6,4
108P07739,3,2,2
108N05486,1,1,1
108P07738,9,5,4
108N05487,10,2,2
108P07737,8,6,5
108P07736,6,4,3
108P07735,5,3,3
108P07734,1,1,1
108P07733,5,3,2
108P07732,8,6,5
108P07729,7,4,3
108N07712,1,1,1
108N05496,6,3,3
108N07713,1,1,1
108N05493,75,9,4
108N07715,2,1,1
108N05491,17,2,2
108N05492,28,3,2
108P07720,5,2,2
108N07710,1,1,1
108P07722,1,1,1
108P07721,6,1,1
108P07724,7,3,3
108P07723,2,2,2
108N05499,640,35,11
108P07726,3,3,2
108P07725,3,3,2
108N05497,33,17,7
108P07728,2,2,2
108P07727,8,3,2
108P07718,7,2,2
108P07719,2,2,2
107N14468,12,6,4
107N14469,203,69,10
107N07427,187,48,10
107N07428,80,37,11
107N07429,115,43,11
107N07426,235,59,11
108N07725,3,2,1
108N07726,6,2,1
108N07723,2,1,1
108N07724,3,3,2
108N07721,10,3,2
108N07722,3,3,2
108N07720,9,2,2
108P07710,1,1,1
107N14476,72,37,8
107N14477,33,16,6
107N14474,9,5,2
107N14475,92,32,9
107N14478,52,20,6
107N14479,85,30,8
107N14472,17,10,4
108N07719,6,2,2
107N14473,26,16,5
108N07718,2,2,2
107N14470,129,68,11
108N07717,13,2,2
107N14471,15,7,4
108N05434,215,39,8
108N05432,139,18,9
108N05431,398,75,12
108N05438,49,10,4
108P07788,68,13,9
108N05437,43,15,5
108N05436,40,13,7
108N05435,40,17,6
108P07784,30,4,4
107P09599,154,23,8
108N05430,91,26,8
107P09597,23,12,7
107P09598,111,31,9
108P07780,13,9,5
107P09595,10,4,3
108P07781,16,8,4
107P09596,26,13,8
108P07782,32,15,7
107P09594,7,3,3
107N14482,46,18,10
107P09593,24,11,6
107N14481,46,16,7
107P09592,48,22,8
107N14484,53,16,7
107P09591,131,18,8
107N14483,49,14,6
107P09590,260,20,9
107N14489,16,5,4
107N07440,194,63,8
108N05428,4,3,3
108N05429,38,8,4
107N07442,124,67,10
107N14486,11,7,5
107N07441,112,58,9
107N14485,28,11,6
107N14488,61,22,7
107N14487,71,16,7
108N05443,12,4,4
