118P11472,126,19,1
118P05503,112,57,12
118P05502,248,100,12
118P11471,37,16,1
118P05501,195,89,12
118P11470,8,2,2
118P05500,164,77,12
118P05507,331,100,13
118P05506,760,155,13
118P05505,110,57,11
118P05504,147,73,12
118P11479,15,4,3
118P11478,10,2,2
118P11476,62,5,4
118P11475,173,3,2
118P11474,674,34,3
118P11473,322,45,1
118P05512,133,64,11
118P11461,3,1,1
118P05513,157,68,12
118P11460,4,1,1
118P05516,103,57,10
118P05515,30,21,7
118P05518,31,25,8
118P05517,34,24,6
118P11466,6,2,2
118P11463,4,1,1
118P11462,1,1,1
118P05510,797,119,13
118P11465,17,4,3
118P11464,3,1,1
118P11459,13,2,2
118P05508,265,84,13
118P05509,481,104,13
118P05529,152,36,11
118P11490,1,1,1
118P05528,42,22,9
118P05527,39,17,7
118P05526,114,15,7
118P05525,44,20,8
118N11311,87,12,5
118N11310,34,11,5
118P05523,14,11,6
118N11313,36,6,4
118N11312,51,12,6
118P11491,4,1,1
118P05521,116,38,9
118P11498,1,1,1
118P05520,41,32,7
118P11496,6,2,1
118P11495,5,1,1
118P11499,9,4,3
118N11306,10,2,2
118N11307,1,1,1
118N11308,53,5,4
118P05519,26,21,7
118N11309,59,11,5
118P05538,210,50,10
118P05534,27,13,8
118P11481,4,3,2
118N11301,1,1,1
118P11480,2,2,1
118P11483,21,3,2
118P05536,11,6,5
118N11300,4,3,2
118P05535,3,3,3
118P11482,12,3,2
118P05530,86,38,10
118P11485,5,2,2
118P11484,2,2,2
118P05532,76,21,10
118P11487,3,2,2
118P11486,48,22,2
118P11488,1,1,1
116P08982,17,14,3
116P08981,25,10,6
118P11436,1,1,1
116P08985,34,21,8
118P11432,1,1,1
116P08988,100,42,7
116P08987,42,21,6
118P11430,2,2,1
116P08989,16,7,3
118N15890,60,12,8
118N15891,73,23,10
118N15892,24,9,7
118N15893,21,7,7
118N15894,5,4,3
118N15896,81,22,12
118P11429,5,5,2
118N15897,17,6,5
118P11428,7,5,4
118N15898,65,14,11
118N15899,110,12,8
118P11427,55,9,2
118P11426,339,11,2
118P11422,6,6,3
118P11423,41,8,4
116P08972,2,2,2
118P11424,71,9,4
116P08971,57,5,3
116P08970,65,4,2
118N15879,20,9,6
118P11425,16,5,2
116P08976,17,13,8
116P08975,105,26,10
118P11420,41,11,1
118P11421,411,30,1
116P08974,67,13,7
116P08979,170,50,12
116P08978,31,26,6
118N15880,14,9,4
118N15881,16,11,6
