101P04545,375,101,8
101P04546,138,83,8
101P04547,222,120,11
101P04548,124,56,9
101P04541,1024,197,12
101P04542,287,109,10
101P04543,47,21,8
101P04544,49,38,7
102P06143,296,98,13
102P06142,260,96,11
102P06145,474,177,13
102P06144,365,110,11
101P04549,13,13,4
102P06141,222,76,13
102P06140,187,66,12
102N17323,54,17,7
102N17322,24,11,5
102N17321,10,6,4
102N17320,38,10,5
102P06146,421,121,13
102N17327,95,14,7
102P06147,369,131,13
102N17326,1,1,1
102N17325,9,5,4
102P06149,118,64,12
102N17324,4,4,3
101P04540,86,58,8
102N17329,7,5,4
102N17328,66,11,7
101P04558,107,37,8
101P04559,30,18,5
101P04556,18,16,8
101P04557,47,24,6
101P04554,18,15,6
101P04555,60,27,8
101P04552,199,46,8
101P04553,82,21,8
102P06156,188,55,10
102P06155,109,38,10
102P06154,138,54,10
102P06152,112,47,11
102P06151,162,62,10
102P06150,134,59,12
102N17310,59,18,9
102N17312,1,1,1
102N17311,2,1,1
102N17314,3,3,2
102P06159,582,84,12
102N17313,4,4,2
102N17316,46,23,5
102P06157,55,37,8
102P06158,262,70,9
101P04551,25,19,6
102N17318,9,4,3
101P04550,174,73,10
102N17317,68,29,8
101P04563,2,2,2
101P04564,2,2,1
101P04565,61,30,7
101P04566,118,42,8
101P04567,143,62,8
101P04568,130,52,10
101P04569,111,56,10
102P06161,29,27,7
102P06160,653,145,10
102P06163,455,138,14
102P06162,265,102,12
102P06165,305,106,12
102P06164,645,195,15
102P06166,62,39,9
102P06168,66,38,10
102P06169,532,111,12
102N17304,104,23,8
102N17303,26,11,7
102N17302,114,24,6
102N17300,3,3,2
102N17309,297,48,11
101P04560,149,44,10
102N17308,322,67,9
102N17307,157,32,9
101P04562,19,13,5
101P04561,13,6,4
102N17306,119,32,7
101P04576,129,42,7
101P04577,300,62,10
101P04574,86,49,8
101P04575,308,103,11
102P06170,222,58,12
101P04578,150,44,7
101P04579,34,18,7
102P06174,299,96,11
102P06173,256,82,10
102P06172,174,88,11
102P06178,272,113,11
102P06177,235,106,13
102P06176,608,132,13
102P06175,449,122,15
102P06179,457,157,13
101P04573,25,15,5
101P04572,19,12,5
101P04571,13,10,3
101P04570,145,40,7
102P06186,561,162,14
102P06187,369,117,12
102P06188,386,102,13
102P06189,153,71,10
102P06182,527,166,14
102P06183,116,64,10
102P06184,177,88,12
101P04589,287,88,11
102P06180,298,105,11
102P06181,99,45,10
101P04586,58,29,8
101P04585,140,54,9
101P04588,76,47,9
101P04587,519,103,12
101P04581,108,55,7
101P04582,261,80,9
101P04583,207,40,8
101P04584,202,52,9
101P04580,142,43,10
102P06199,333,77,9
102P06197,162,39,8
102P06198,304,58,9
102P06195,354,62,10
102P06196,225,49,9
102P06194,321,77,12
102P06192,106,45,8
102P06190,68,34,7
101P04599,193,79,10
101P04598,281,100,11
101P04597,233,99,12
101P04596,520,135,11
101P04594,343,128,11
101P04595,208,99,10
101P04592,151,77,10
101P04593,254,110,10
101P04590,242,78,12
101P04591,145,70,10
101P09955,107,36,9
101P09953,43,10,6
101P09954,89,18,7
101P09959,229,49,9
102N07599,676,127,12
102N07598,48,19,8
101P09957,69,37,10
102N07597,101,34,9
101P09958,65,37,7
102N07596,40,15,8
102N07594,75,33,11
102N07592,564,135,13
102N07593,359,99,12
102N07590,668,128,12
101P09952,136,10,5
102N07591,622,152,14
101P09951,42,9,5
101P09950,173,20,7
101P09964,91,21,8
101P09965,84,13,5
101P09966,25,9,3
101P09967,80,12,4
101P09969,2,1,1
101P09961,202,83,10
101P09960,237,78,11
101P09962,100,49,6
102N07577,177,58,12
102N07576,96,41,11
102N07575,287,68,12
101P09979,24,14,5
102N07574,212,74,13
101P09977,26,16,6
101P09978,23,15,5
102N07579,77,21,9
101P09975,11,7,5
101P09976,27,11,4
101P09973,321,73,10
101P09972,760,86,11
102N07572,282,49,11
101P09970,3,1,1
102N07573,354,82,12
102N07570,24,11,3
102N07571,430,54,12
102N07586,505,117,12
102N07585,335,71,9
102N07588,201,73,11
102N07587,445,106,11
101P09986,230,44,6
102N07589,793,196,13
101P09987,306,31,6
101P09988,175,23,5
101P09989,86,19,6
101P09982,16,11,3
101P09985,169,88,10
101P09984,225,95,9
102N07580,29,10,8
102N07581,18,10,8
102N07582,79,32,7
102N07583,121,49,8
101P09981,51,12,5
102N07584,89,21,7
101P09980,27,13,6
102N07558,89,37,10
101P09999,188,49,9
102N07559,37,17,5
101P09998,227,40,8
102N07556,99,31,8
101P09997,66,18,5
102N07557,129,41,11
102N07554,20,5,4
102N07555,34,23,7
102N07552,25,5,4
102N07553,6,5,4
101P09991,35,20,7
102N07551,30,14,8
102N07550,109,42,11
101P09992,31,16,6
101P04509,407,162,10
101P09990,39,27,6
101P09995,199,34,6
101P04508,186,109,12
101P04507,83,59,10
101P09996,122,47,9
101P04506,311,153,12
101P09993,114,25,6
101P04505,160,98,12
101P09994,202,24,6
101P04504,1112,249,12
101P04503,196,103,11
101P04502,491,189,10
101P04501,713,248,13
101P04500,521,192,11
102N07567,31,8,4
102N07568,8,5,3
102N07569,21,8,4
102N07563,7,5,4
102N07564,6,3,2
102N07565,98,41,10
102N07566,32,17,6
102N07560,16,7,4
102N07562,21,7,4
102N07561,1,1,1
101P04517,81,47,10
101P04516,44,34,8
101P04519,19,16,5
101P04518,57,40,10
101P04513,206,111,10
101P04512,61,44,10
101P04515,40,33,9
101P04514,389,117,11
101P04511,3,3,3
101P04510,9,9,6
102N07538,370,99,11
102N07539,98,51,10
102N07532,313,102,10
102N07533,611,110,11
102N07530,562,121,11
102N07531,607,105,11
102N07536,167,54,9
102N07537,137,49,10
102N07534,269,84,10
101P04529,18,16,6
101P04528,6,6,3
101P04527,15,12,5
101P04522,70,44,10
101P04521,37,34,9
101P04520,1,1,1
101P04526,53,27,8
101P04525,74,37,10
101P04524,31,23,8
102N07549,47,23,7
102N13098,25,12,6
102N13099,2,2,1
102N13097,69,37,10
102N07541,310,74,11
102N07542,224,59,9
102N07543,256,62,8
102N07544,229,62,10
102N07545,378,44,10
102N07546,33,25,7
102N07547,34,25,6
102N07548,109,28,9
101P04539,238,90,11
102N07540,118,54,11
101P04531,135,78,10
102N13091,85,21,8
102N13090,112,24,11
101P04530,7,6,3
101P04532,36,27,8
102N13095,35,16,5
101P04534,369,129,11
102N13094,12,9,4
102N13093,26,12,4
103P04601,78,68,11
102N13070,285,103,13
102N13071,88,51,11
103P04600,63,60,12
102N13072,196,53,11
102N13073,2,2,1
103P04605,58,50,11
103P04604,24,24,9
103P04603,199,128,13
103P04602,14,14,6
103P04609,213,135,14
103P04608,104,84,13
103P04607,138,99,13
103P04606,558,297,13
102N07526,110,69,11
102N07525,363,126,11
102N07524,181,91,11
102N07523,570,97,12
102N13075,69,25,11
102N07529,878,194,12
102N13074,106,40,10
102N07528,44,28,7
102N13077,2,2,2
102N07527,370,127,13
102N13076,30,16,7
102N13079,2,2,1
102N13078,6,3,3
102N13080,55,32,9
103P04610,619,288,13
102N13083,70,30,7
102N13084,74,28,10
103P04612,257,153,13
102N13081,68,50,10
103P04611,569,281,13
102N13082,5,5,4
103P04614,431,216,14
103P04616,18,17,6
103P04615,190,127,13
103P04618,350,185,12
103P04619,313,157,13
102N07511,346,102,11
102N07510,74,53,10
102N07512,91,46,10
102N13088,64,19,7
102N13087,43,17,9
102N07516,472,112,12
102N07519,216,72,13
102N13086,2,2,2
102N07518,205,68,12
102N13085,42,19,8
102N13089,1,1,1
102N13050,122,38,10
102N13051,64,35,9
102N07504,4,3,3
102N07502,96,33,9
102N07501,301,140,14
102N07500,37,11,6
102N13057,3,3,1
102N13059,45,16,8
102N07509,97,45,5
102N07508,164,38,4
102N13053,58,23,8
102N13052,51,21,7
102N07507,1,1,1
102N07506,222,45,9
102N13055,22,16,7
102N07505,12,6,4
102N13054,43,15,7
102N13061,27,19,8
102N13069,180,105,11
102N13068,263,159,14
102N13067,637,174,11
102N13066,5,5,3
102N13065,95,20,8
102N13063,39,22,6
102N13030,120,39,10
