105P17079,14,8,6
105P17078,48,10,7
105N11482,26,8,4
105P17071,17,2,2
105N11483,19,7,4
105P17072,27,3,3
105N11480,23,6,3
105N11481,22,4,2
105P17075,6,2,2
105P17076,3,3,3
105P17073,5,3,2
105N11488,20,11,4
105N11489,27,9,5
105N11486,7,4,2
105N11487,24,7,3
105N11484,43,14,6
105N11485,15,9,5
105P17089,14,10,6
105P17080,40,21,9
105N11470,4,4,2
105P17081,10,5,3
105P17082,75,25,6
105P17083,59,17,5
105N11472,3,1,1
105P17084,76,14,6
105P17085,61,14,4
105P17086,23,12,4
105P17087,7,4,1
105N11477,14,7,6
105N11478,39,12,8
105N11479,2,2,2
105N11473,9,3,3
105N11474,13,11,5
105N11475,73,49,10
105N11476,26,19,6
105N11459,20,15,8
105P17059,17,5,4
105P17058,10,2,2
105P17054,4,3,2
105P17051,1,1,1
105P17052,3,3,2
105N11460,70,41,10
105N11461,81,33,7
105N11464,24,17,5
105N11465,96,33,5
105N11462,19,15,5
105N11463,66,43,7
105N11468,2,2,1
105N11469,8,6,3
105N11466,61,14,4
105N11449,15,6,3
105N11448,7,6,3
105P17066,5,4,4
105P17069,1,1,1
105P17062,1,1,1
105P17063,7,4,3
105P17065,11,4,4
105P17061,5,3,3
105N11450,23,11,6
105N11451,16,9,4
105N11452,15,10,5
105N11453,13,7,5
105N11454,13,9,4
105N11455,12,8,5
105N11456,19,11,4
105N11457,14,9,5
105N11458,37,22,7
105N11439,3,3,3
105N11437,8,6,4
105N11438,6,5,4
105N11447,20,6,2
105N11445,1,1,1
105N11444,1,1,1
105N11443,18,16,7
105N11442,9,6,5
105N11441,18,13,5
105N11440,3,3,2
105N11426,102,52,9
105N11427,327,79,11
105N11428,116,34,7
105N11429,56,20,7
105N11434,3,3,2
105N11436,3,2,2
105N11435,5,4,3
105N11430,17,9,6
105N11432,31,12,6
105N11431,27,10,6
105P17099,16,12,3
105N11417,142,66,10
105N11418,133,58,10
105N11415,6,6,3
105N11416,69,55,10
105N11419,135,48,8
105P17090,8,4,4
105N11421,206,49,8
105N11420,127,45,7
105N11425,224,49,9
105N11424,110,43,9
105N11423,234,72,12
105N11422,82,27,6
105P17098,4,3,1
105P17097,34,6,3
105P17095,16,11,4
105P17094,52,21,6
105P17093,57,19,6
105P17092,10,5,5
105N11404,223,76,10
105N11405,3,3,3
105N11406,92,49,6
105N11407,92,16,7
105N11408,76,21,6
105N11409,1,1,1
105N11410,15,9,5
105N11412,19,13,5
105N11411,19,11,5
105N11414,50,17,7
105N11413,53,18,5
105N11400,167,72,11
105N11401,163,74,10
105N11402,81,58,11
105N11403,32,20,9
105N06385,18,9,4
105N06386,21,6,4
105N06383,71,17,6
105N06389,118,27,10
105N06388,77,32,10
105N06382,28,16,7
105N06381,45,24,7
105N06380,47,26,8
105N06394,185,63,10
105N06395,50,15,7
105N06396,45,23,7
105N06397,1,1,1
105N06398,241,54,10
105N06399,87,46,10
105N06391,43,17,8
105N06390,143,37,10
105N06392,109,34,10
105N06368,16,9,5
105N06367,15,6,4
105N06366,18,9,6
104P07798,39,1,1
105N06365,47,14,9
104P07799,8,4,4
105N06364,338,85,12
104P07796,7,3,3
105N06363,14,6,3
104P07797,8,1,1
104P07794,61,13,6
105N06362,6,4,3
104P07795,2,1,1
105N06369,17,9,5
104P07793,66,14,9
104P07792,129,18,7
105N06360,4,3,3
104P07791,145,37,8
104P07790,146,29,7
105N06377,85,41,12
105N06376,147,69,11
105N06379,481,113,12
105N06373,325,61,10
105N06372,156,54,10
105N06375,816,173,14
105N06374,204,92,13
105N06370,12,6,3
105N06371,1,1,1
105N06342,90,14,3
105N06341,28,10,3
105N06340,43,11,3
105N06345,1,1,1
105N06344,1,1,1
105N06343,21,12,3
105N06349,1,1,1
105N06357,5,4,3
105N06359,1,1,1
104P07760,19,6,4
105N06459,484,187,12
105N06457,21,19,6
105N06458,24,17,8
104P07769,69,12,7
105N06451,122,57,10
104P07764,28,14,6
105N06452,376,91,11
104P07763,72,25,9
104P07762,61,16,4
104P07761,39,17,7
105N06450,89,27,8
104P07768,55,14,7
105N06455,54,37,5
104P07767,32,12,6
105N06456,35,23,6
105N06453,305,81,11
104P07766,53,13,7
105N06454,93,33,8
104P07765,31,12,6
104P07759,5,5,3
105N06446,21,5,4
105N06447,124,28,10
105N06449,108,39,9
104P07751,27,9,6
104P07750,82,10,6
104P07753,8,6,5
105N06440,57,29,9
105N06441,134,38,10
104P07752,22,7,5
105N06442,99,37,8
104P07755,13,5,4
105N06443,433,101,12
104P07754,6,5,4
105N06444,61,23,7
104P07757,7,3,2
105N06445,84,18,8
104P07756,2,2,2
104P07781,10,8,4
104P07782,35,23,8
104P07780,13,11,4
105N06439,87,28,9
105N06437,120,41,10
105N06438,248,64,11
105N06435,254,47,10
105N06436,62,20,8
105N06433,143,43,10
104P07789,75,26,8
105N06434,211,50,10
105N06431,299,63,12
104P07788,49,22,6
105N06432,253,77,11
104P07787,35,15,5
104P07786,71,16,8
105N06430,175,35,11
104P07785,29,14,5
104P07784,29,14,6
104P07783,51,16,8
104P07770,65,18,8
104P07771,91,17,8
105N06428,83,28,10
105N06429,241,43,12
105N06424,181,59,13
105N06425,77,30,11
105N06426,237,42,13
105N06427,222,37,11
105N06420,280,96,13
104P07777,117,31,9
105N06421,359,66,14
104P07776,188,30,9
105N06422,143,42,12
104P07779,12,7,5
105N06423,277,59,12
104P07778,249,34,9
104P07772,95,22,8
104P07775,60,25,8
104P07774,168,30,8
104P07720,39,18,7
105N06412,167,52,11
104P07723,90,22,7
105N06411,213,62,12
104P07724,19,7,4
105N06410,181,79,13
104P07721,37,13,7
104P07722,56,21,8
105N06416,464,85,14
104P07727,12,4,4
105N06415,146,45,9
104P07728,17,11,6
104P07725,45,13,6
105N06414,145,53,12
105N06413,237,57,11
104P07726,18,11,7
105N06419,150,62,11
105N06418,134,46,12
104P07729,61,16,7
105N06417,509,98,11
104P07710,81,24,10
104P07711,45,14,7
105N06401,105,31,8
104P07712,40,13,8
105N06400,71,26,9
104P07713,162,27,9
105N06403,117,33,9
104P07714,172,40,11
105N06402,142,43,9
104P07715,87,33,10
104P07716,48,23,8
105N06405,284,60,11
104P07717,89,26,9
105N06404,118,32,9
105N06407,186,35,11
104P07718,65,22,10
105N06406,191,45,12
104P07719,61,20,10
105N06409,334,51,9
105N06408,167,37,10
104P07745,13,6,5
104P07746,25,17,4
104P07743,4,3,3
104P07744,7,4,4
104P07742,6,2,2
104P07740,42,6,2
104P07749,68,21,9
104P07747,18,16,5
104P07748,55,18,8
104P07732,217,50,12
104P07733,34,8,3
104P07734,33,10,4
104P07735,119,5,3
104P07730,22,9,6
104P07731,7,5,4
